ticker,title,url,time_published,summary,banner_image,source,source_domain,topic1,topic1_relevance_score,topic2,topic2_relevance_score,topic3,topic3_relevance_score,overall_sentiment_score,overall_sentiment_label
UNH,UNH: 2 Stocks to Buy Now That Are on Wall Street's Radar,https://stocknews.com/news/unh-tsm-2-stocks-to-buy-now-that-are-on-wall-streets/,20221221T190744,"Given the Federal Reserve's willingness to keep raising interest rates until the inflation rate can be brought down to around 2%, the risk of a recession has increased significantly. Jerome Powell also stated that the economy has yet to feel the cumulative effect of interest rate hikes.",https://stocknews.com/wp-content/uploads/2021/10/it-sig-crai-scaled.jpg,Stocknews.com,stocknews.com,Technology,0.25,Finance,0.25,Economy - Monetary,0.769861,0.287714,Somewhat-Bullish
UNH,UnitedHealth Group Incorporated  ( UNH )  Is a Trending Stock: Facts to Know Before Betting on It,https://www.zacks.com/stock/news/2032251/unitedhealth-group-incorporated-unh-is-a-trending-stock-facts-to-know-before-betting-on-it,20221226T140012,"UnitedHealth (UNH) has received quite a bit of attention from Zacks.com users lately. Therefore, it is wise to be aware of the facts that can impact the stock's prospects.",https://staticx-tuner.zacks.com/images/default_article_images/default361.jpg,Zacks Commentary,www.zacks.com,Earnings,0.999999,Finance,1,Financial Markets,0.623304,0.237626,Somewhat-Bullish
UNH,UnitedHealth Group Incorporated  ( UNH )  is Attracting Investor Attention: Here is What You Should Know,https://www.zacks.com/stock/news/2028199/unitedhealth-group-incorporated-unh-is-attracting-investor-attention-here-is-what-you-should-know,20221213T140010,"UnitedHealth (UNH) has received quite a bit of attention from Zacks.com users lately. Therefore, it is wise to be aware of the facts that can impact the stock's prospects.",https://staticx-tuner.zacks.com/images/default_article_images/default139.jpg,Zacks Commentary,www.zacks.com,Earnings,1,Finance,1,Financial Markets,0.54554,0.223984,Somewhat-Bullish
UNH,UNH: 3 Stocks to Help You Survive the Fed's Aggressive Rate Hikes,https://stocknews.com/news/unh-mcd-kr-3-stocks-to-help-you-survive-the-feds-aggressive-rate/,20221212T202553,"While a 50-bps interest rate hike by the Federal Reserve this week seems to have been priced into the market, robust employment data and hotter-than-expected producer price data for November have kept investors concerned about the target rate and its inhibiting effect on the economy.",https://stocknews.com/wp-content/uploads/2022/06/iSto_InterestRates_Sign_FB.jpg,Stocknews.com,stocknews.com,Finance,0.333333,Economy - Monetary,0.310843,Retail & Wholesale,0.333333,0.28771,Somewhat-Bullish
UNH,UNH: 3 Stocks That Could Easily Survive a Recession,https://stocknews.com/news/unh-pep-dri-3-stocks-that-could-easily-survive-a-recession/,20221223T152113,"Although the Federal Reserve announced a 50-basis-point interest rate hike last week, breaking a series of four consecutive 75-basis-point rate hikes, officials indicated plans to keep raising rates through next year, with no decreases until 2024.",https://stocknews.com/wp-content/uploads/2022/06/RecessionAhead_1200x628.jpg,Stocknews.com,stocknews.com,Technology,0.25,Finance,0.25,Economy - Monetary,0.310843,0.162654,Somewhat-Bullish
UNH,"Got $5,000? Buy and Hold These 3 Market-Beating Stocks",https://www.fool.com/investing/2022/12/11/got-5000-buy-and-hold-these-3-market-beating-stock/,20221211T115500,These three stocks can help investors get ahead of the market in 2023.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F711321%2Fgettyimages-cash-stock-closeup.jpg&op=resize&w=700,Motley Fool,www.fool.com,Financial Markets,0.955357,Manufacturing,0.333333,Earnings,0.998311,0.206674,Somewhat-Bullish
UNH,How to Boost Your Portfolio with Top Medical Stocks Set to Beat Earnings,https://www.zacks.com/stock/news/2033916/how-to-boost-your-portfolio-with-top-medical-stocks-set-to-beat-earnings,20221230T135006,The Zacks Earnings ESP is a great way to find potential earnings surprises. Why investors should take advantage now.,https://staticx-tuner.zacks.com/images/default_article_images/default303.jpg,Zacks Commentary,www.zacks.com,Life Sciences,0.5,Financial Markets,0.266143,Earnings,1,0.311427,Somewhat-Bullish
UNH,How to Find Strong Medical Stocks Slated for Positive Earnings Surprises,https://www.zacks.com/stock/news/2028607/how-to-find-strong-medical-stocks-slated-for-positive-earnings-surprises,20221214T135004,Finding stocks expected to beat quarterly earnings estimates becomes an easier task with our Zacks Earnings ESP.,https://staticx-tuner.zacks.com/images/default_article_images/default102.jpg,Zacks Commentary,www.zacks.com,Life Sciences,0.5,Financial Markets,0.214378,Earnings,0.999937,0.38507,Bullish
UNH,Best Stocks To Buy Right Now? 3 Dow Jones Stocks To Know,https://stockmarket.com/featured/best-stocks-to-buy-right-now-3-dow-jones-stocks-to-know-2022-12-12,20221212T203000,"The Dow Jones Industrial Average ( DJIA ) is one of the oldest and most influential stock market indices in the United States. The DJIA consists of 30 large, publicly-traded companies from a variety of industries such as finance, healthcare, technology, industrials, consumer goods, and more.",https://u3j7m9h7.rocketcdn.me/wp-content/uploads/2022/12/UNH-stock-.jpg,StockMarket.com,stockmarket.com,Life Sciences,0.333333,Retail & Wholesale,0.333333,Financial Markets,1,0.333861,Somewhat-Bullish
UNH,Dow Giant Among 5 Resilient Stocks In Sickly Market,https://www.investors.com/news/dow-jones-giant-unitedhealth-among-5-resilient-stocks-in-sickly-market-rally/,20221217T130000,"The market rally is looking sickly, medical names often stand out. Insulet ( PODD ) , Medpace ( MEDP ) , Universal Health Services ( UHS ) , Neurocrine Biosciences ( NBIX ) and UnitedHealth ( UNH ) are all worth watching. Hospital operator UHS stock is in a buy zone right now.",https://www.investors.com/wp-content/uploads/2018/01/Stock-climberSilo-01-shutt.jpg,Investors Business Daily,www.investors.com,Life Sciences,0.5,Financial Markets,1,Earnings,0.967321,0.128253,Neutral
UNH,4 Defensive Stocks to Prepare Your Portfolio for a Recession,https://www.zacks.com/stock/news/2026286/4-defensive-stocks-to-prepare-your-portfolio-for-a-recession,20221207T150300,"Amid the rising possibility of a recession, defensive stocks with solid prospects will cushion investors from market jitters while their robust fundamentals ensure higher returns. ADM, HSY, UNH and MRK are some such stocks.",https://staticx-tuner.zacks.com/images/default_article_images/default129.jpg,Zacks Commentary,www.zacks.com,Economy - Monetary,0.158519,Financial Markets,0.999956,Manufacturing,0.5,0.272101,Somewhat-Bullish
UNH,Humana  ( HUM )  Rises 23% in Past 6 Months: More Room to Run?,https://www.zacks.com/stock/news/2027449/humana-hum-rises-23-in-past-6-months-more-room-to-run,20221209T190500,"Humana (HUM) is well-poised for growth on improving revenues, numerous contract wins and adequate cash-generating abilities.",https://staticx-tuner.zacks.com/images/articles/main/55/1345.jpg,Zacks Commentary,www.zacks.com,Earnings,0.99489,Finance,1,,,0.367723,Bullish
UNH,"Zacks Industry Outlook Highlights UnitedHealth Group, Cignat, Humana and Centene",https://www.zacks.com/stock/news/2031864/zacks-industry-outlook-highlights-unitedhealth-group-cignat-humana-and-centene,20221223T140100,"UnitedHealth Group, Cignat, Humana and Centene are part of the Zacks Industry Outlook article.",https://staticx-tuner.zacks.com/images/articles/main/16/2258.jpg,Zacks Commentary,www.zacks.com,Life Sciences,0.5,Financial Markets,0.999922,Earnings,0.980716,0.252224,Somewhat-Bullish
UNH,MSFT: 4 Large-Cap Stocks to Buy This December,https://stocknews.com/news/msft-unh-tsm-avgo-4-large-cap-stocks-to-buy-this-december/,20221212T201517,"Most large-cap companies have a proven history of fundamental stability regardless of economic conditions, making them secure investments for investors. A broader market reach, strong pricing power, and high liquidity help these stocks perform steadily.",https://stocknews.com/wp-content/uploads/2022/01/shutterstock_1251939934-scaled.jpg,Stocknews.com,stocknews.com,Economy - Monetary,0.310843,Financial Markets,0.82617,Manufacturing,0.333333,0.25128,Somewhat-Bullish
UNH,"4 HMO Stocks in Focus Despite Tech Costs, Nursing Shortage",https://www.zacks.com/commentary/2031334/4-hmo-stocks-in-focus-despite-tech-costs-nursing-shortage,20221222T141300,"A well-performing government business might aid the Medical-HMO industry. However, expenses incurred for technology advancements and a shortage of nurses will dampen margins. Stocks like UNH, CI, HUM and CNC are likely to ride out the industry storms.",https://staticx-tuner.zacks.com/images/articles/main/6c/383.jpg,Zacks Commentary,www.zacks.com,Life Sciences,0.5,Financial Markets,0.998356,Earnings,0.980716,0.254664,Somewhat-Bullish
UNH,Centene  ( CNC )  Invests Nearly $8M to Build Texas Community Center,https://www.zacks.com/stock/news/2026360/centene-cnc-invests-nearly-8m-to-build-texas-community-center,20221207T164400,"Centene (CNC) collaborates with CHDI to establish a new community center in Texas, reflecting efforts to expand its Managed Care business across the state.",https://staticx-tuner.zacks.com/images/articles/main/6e/2354.jpg,Zacks Commentary,www.zacks.com,Life Sciences,0.5,Financial Markets,0.161647,Earnings,0.890401,0.259992,Somewhat-Bullish
UNH,Stock Market Investing Action Plan: What's After The Fed's Sled Ride?,https://www.investors.com/research/investing-action-plan/stock-market-investing-action-plan-whats-after-the-feds-sled-ride/,20221218T130000,"Maybe it was the Federal Reserve. Or maybe it was the weak retail sales numbers for November. Or maybe some combination of the two. In any case, the stock market turned tail Thursday and hammered out a couple of the nastiest sessions of a tough year. There were winners. Homebuilder stocks rallied.",https://www.investors.com/wp-content/uploads/2022/12/Stock-snowsled-01-adobe.jpg,Investors Business Daily,www.investors.com,Life Sciences,0.142857,Energy & Transportation,0.142857,Technology,0.142857,0.135354,Neutral
UNH,Stock Market Investing Action Plan: What's After The Fed's Sled Ride?,https://www.investors.com/all-categories/stock-market-investing-action-plan-whats-after-the-feds-sled-ride/,20221216T230400,"Maybe it was the Federal Reserve. Or maybe it was the weak retail sales numbers for November. Or maybe some combination of the two. In any case, the stock market turned tail Thursday and hammered out a couple of the nastiest sessions of a tough year. There were winners. Homebuilder stocks rallied.",https://www.investors.com/wp-content/uploads/2022/12/Stock-snowsled-01-adobe.jpg,Investors Business Daily,www.investors.com,Life Sciences,0.142857,Energy & Transportation,0.142857,Technology,0.142857,0.135354,Neutral
UNH,Top Fund's Stocks For Coping With Possible 2023 Stagflation,https://www.investors.com/etfs-and-funds/mutual-funds/how-to-invest-in-stocks-now-and-in-2023/,20221227T120000,How To Invest In Stocks: Now And In 2023 Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2022/11/FAP-muhlenkamp-121922-1024x520.jpg,Investors Business Daily,www.investors.com,Energy & Transportation,0.25,Technology,0.25,Finance,0.25,0.102591,Neutral
UNH,"Investing Action Plan: Patience, Marbled With Optimism",https://www.investors.com/research/investing-action-plan/stock-market-investing-action-plan-patience-marbled-with-optimism/,20221209T221700,"Expectations were not high for the week in which the stock market would set up its stance ahead of the final interest rate hike in a turnabout policy year for the Fed. But the outcome was reasonably mild. Energy stocks are showing some stress, although the fundamentals driving oil and natural gas ...",https://www.investors.com/wp-content/uploads/2022/12/Stock-AbeLincoln-01-adobe.jpg,Investors Business Daily,www.investors.com,Energy & Transportation,0.166667,Technology,0.166667,Finance,0.166667,0.119942,Neutral
UNH,Looking At UnitedHealth Group's Recent Unusual Options Activity - UnitedHealth Group  ( NYSE:UNH ),https://www.benzinga.com/markets/options/22/12/30229621/looking-at-unitedhealth-groups-recent-unusual-options-activity,20221229T183534,"A whale with a lot of money to spend has taken a noticeably bearish stance on UnitedHealth Group. Looking at options history for UnitedHealth Group UNH we detected 24 strange trades. If we consider the specifics of each trade, it is accurate to state that 33% of the investors opened trades with ...",https://cdn.benzinga.com/files/images/story/2022/movers_image_24392.jpeg?width=1200&height=800&fit=crop,Benzinga,www.benzinga.com,Earnings,0.158519,Finance,1,Financial Markets,0.214378,0.136862,Neutral
UNH,"Holiday Rush: Hiring Still Hot, Strong GDP Indicate Fed Unlikely to Let Up - Nike  ( NYSE:NKE ) ",https://www.benzinga.com/markets/22/12/30177942/holiday-rush-hiring-still-hot-strong-gdp-indicate-fed-unlikely-to-let-up,20221222T180353,"( Thursday Market Open ) The Federal Reserve apparently still has work to do, judging from fresh data Thursday. That has Wall Street a bit anxious. The government's third estimate of Gross Domestic Product ( GDP ) is usually a nonevent, but Thursday's report is another example of 2022 being a ...",https://cdn.benzinga.com/files/images/story/2022/12/22/shutterstock_534465157_4.jpg?width=1200&height=800&fit=crop,Benzinga,www.benzinga.com,Life Sciences,0.166667,Energy & Transportation,0.166667,Technology,0.166667,0.067589,Neutral
UNH,20 Great Stock Ideas For 2023 From Top-Performing Fund Managers,https://www.forbes.com/sites/sergeiklebnikov/2022/12/26/20-great-stock-ideas-for-2023-from-top-performing-fund-managers/,20221226T110000,Forbes spoke with ten top fund managers. Here are their best stock ideas for the coming year.,https://imageio.forbes.com/specials-images/imageserve/63a5fa4be3aa898ee79a89f9/0x0.jpg?format=jpg&width=1200,Forbes,www.forbes.com,Life Sciences,0.2,Energy & Transportation,0.2,Technology,0.2,0.23402,Somewhat-Bullish
UNH,IBD 50 Stocks To Watch: Health Stock Nears A Buy Point In A New Base,https://www.investors.com/research/health-stock-nears-a-buy-point-leads-rising-industry/,20221208T171100,"Health Stock Nears Buy Point, Leads Rising Industry | Investor's Business Daily Investor's Business Daily ...",https://www.investors.com/wp-content/uploads/2019/10/stock-UnitedHealth-04-shutter.jpg,Investors Business Daily,www.investors.com,Financial Markets,0.998962,Earnings,0.650727,Technology,0.5,0.33826,Somewhat-Bullish
UNH,UnitedHealth Group Unusual Options Activity - UnitedHealth Group  ( NYSE:UNH ),https://www.benzinga.com/markets/options/22/12/30150921/unitedhealth-group-unusual-options-activity,20221220T201020,"A whale with a lot of money to spend has taken a noticeably bearish stance on UnitedHealth Group. Looking at options history for UnitedHealth Group UNH we detected 13 strange trades. If we consider the specifics of each trade, it is accurate to state that 7% of the investors opened trades with ...",https://cdn.benzinga.com/files/images/story/2022/movers_image_23860.jpeg?width=1200&height=800&fit=crop,Benzinga,www.benzinga.com,Earnings,0.158519,Finance,1,Financial Markets,0.214378,0.127745,Neutral
UNH,Acadia  ( ACHC )  Reveals its Long-Term Goals: What You Should Know,https://www.zacks.com/stock/news/2026776/acadia-achc-reveals-its-long-term-goals-what-you-should-know,20221208T142600,"From 2022 to 2028, Acadia Healthcare (ACHC) expects to see a 9-11% CAGR in revenues.",https://staticx-tuner.zacks.com/images/articles/main/34/973.jpg,Zacks Commentary,www.zacks.com,Earnings,0.77141,Life Sciences,0.5,Finance,0.5,0.266365,Somewhat-Bullish
UNH,"The Zacks Analyst Blog Highlights UnitedHealth Group, Blackstone, Cigna, Canadian National Railway and PG&E",https://www.zacks.com/stock/news/2025597/the-zacks-analyst-blog-highlights-unitedhealth-group-blackstone-cigna-canadian-national-railway-and-pge,20221206T114700,"UnitedHealth Group, Blackstone, Cigna, Canadian National Railway and PG&E are included in this Analyst Blog.",https://staticx-tuner.zacks.com/images/articles/main/af/2600.jpg,Zacks Commentary,www.zacks.com,Financial Markets,0.214378,Earnings,0.650727,Energy & Transportation,0.5,0.372316,Bullish
UNH,"Dow Jones Futures Drop Ahead Of Fed Rate Hike, Powell Comments",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-fall-ahead-of-fed-rate-hike-powell-comments-tesla-stock-continues-to-fall/,20221214T134100,"Dow Jones futures traded narrowly lower early Wednesday, setting up in a holding pattern ahead of this afternoon's Federal Reserve interest rate decision, followed by a press conference with Fed Chair Jerome Powell. Best Buy ( BBY ) dropped more than 3% after a Bank of America downgrade.",https://www.investors.com/wp-content/uploads/2022/06/Stock-jeromepowell2022-05-gov.jpg,Investors Business Daily,www.investors.com,Life Sciences,0.142857,Energy & Transportation,0.142857,Technology,0.142857,0.083943,Neutral
UNH,"Rockwell Automation, UnitedHealth, AmerisourceBergen And Shorting This Industrial Stock Index On CNBC's 'Final Trades' - AmerisourceBergen  ( NYSE:ABC ) , Rockwell Automation  ( NYSE:ROK ) ",https://www.benzinga.com/trading-ideas/long-ideas/22/12/30122774/rockwell-automation-unitedhealth-amerisourcebergen-and-shorting-this-industrial-stock-in,20221219T132210,"On CNBC's ""Halftime Report Final Trades,"" Stephen Weiss of Short Hills Capital Partners said he is staying short on Industrial Select Sector SPDR Fund XLI. Shannon Saccocia of Boston Private named Rockwell Automation, Inc. ROK.",https://cdn.benzinga.com/files/images/story/2022/12/19/trader4.jpg?width=1200&height=800&fit=crop,Benzinga,www.benzinga.com,Life Sciences,0.5,Financial Markets,0.161647,Earnings,0.158519,0.117406,Neutral
UNH,The Joint  ( JYNT )  Expands Operations to Alaska With 3 Clinics,https://www.zacks.com/stock/news/2026124/the-joint-jynt-expands-operations-to-alaska-with-3-clinics,20221207T130400,"The Joint's (JYNT) expansionary move is expected to be a prudent one, given the growing demand for affordable and convenient chiropractic care in the region.",https://staticx-tuner.zacks.com/images/articles/main/2e/4109.jpg,Zacks Commentary,www.zacks.com,Life Sciences,0.333333,Earnings,0.451494,Real Estate & Construction,0.333333,0.238144,Somewhat-Bullish
UNH,Futures Lower Ahead Of Economic Data,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-fall-ahead-of-economic-data-tesla-stock-price-target-slashed/,20221220T132700,Dow Jones Futures Fall Ahead Of Economic Data. Tesla Stock Price ... Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2021/09/Stock-wallstreetflag-01-adobe.jpg,Investors Business Daily,www.investors.com,Life Sciences,0.2,Technology,0.2,Finance,0.2,0.108164,Neutral
UNH,3 Companies With Rock-Solid Free Cash Flow,https://www.zacks.com/stock/news/2033185/3-companies-with-rock-solid-free-cash-flow,20221228T215500,"Generally, companies that display free cash flow strength are well-established and carry highly-successful business operations, undoubtedly perks that any investor looks for.",https://staticx-tuner.zacks.com/images/articles/main/03/29840.jpg,Zacks Commentary,www.zacks.com,Earnings,0.161647,Technology,0.5,Finance,0.5,0.293297,Somewhat-Bullish
UNH,Futures Rise Ahead Of Key Inflation Data,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-rise-ahead-of-cpi-inflation-data-tesla-stock-looks-to-rebound/,20221213T132400,Dow Jones Futures Rise Ahead Of CPI Inflation Data. Tesla Stock Looks To Rebound Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2020/08/Stock-WallStreetSign-flag08-adobe.jpg,Investors Business Daily,www.investors.com,Life Sciences,0.142857,Energy & Transportation,0.142857,Technology,0.142857,0.194013,Somewhat-Bullish
UNH,Centene  ( CNC )  Concludes Magellan Rx Divestment to Prime,https://www.zacks.com/stock/news/2025834/centene-cnc-concludes-magellan-rx-divestment-to-prime,20221206T145700,Centene (CNC) completes Magellan Rx divestment within the scheduled time.,https://staticx-tuner.zacks.com/images/articles/main/6e/2354.jpg,Zacks Commentary,www.zacks.com,Earnings,0.310843,Life Sciences,0.5,Finance,0.5,0.277448,Somewhat-Bullish
UNH,Should Invesco Dividend Achievers ETF  ( PFM )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2030359/should-invesco-dividend-achievers-etf-pfm-be-on-your-investing-radar,20221220T112007,Style Box ETF report for ...,https://staticx-tuner.zacks.com/images/default_article_images/default303.jpg,Zacks Commentary,www.zacks.com,Life Sciences,0.333333,Financial Markets,1,Earnings,0.451494,0.229126,Somewhat-Bullish
UNH,"Stocks Climb Ahead Of Consumer, Housing Data",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-climb-ahead-of-consumer-housing-data-nike-surges-on-earnings/,20221221T144400,Dow Jones Rallies 300 Points Ahead Of Economic Data. Nike ... Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2019/10/stock-wall-street-flags-adobe.jpg,Investors Business Daily,www.investors.com,Life Sciences,0.166667,Energy & Transportation,0.166667,Technology,0.166667,0.174919,Somewhat-Bullish
UNH,Market Erases Powell Speech Gains; What To Do Now,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-market-rally-wipes-out-powell-gains-as-apple-exxon-tesla-skid/,20221207T123000,"Market Rally Wipes Out Powell Gains As Apple, Exxon Skid. What To Do Now | Investor's Business Daily Investor's Business Daily ...",https://www.investors.com/wp-content/uploads/2022/06/Stock-jeromepowell2022-05-gov.jpg,Investors Business Daily,www.investors.com,Energy & Transportation,0.2,Technology,0.2,Finance,0.2,-0.120668,Neutral
UNH,"Futures; Stocks Rally Ahead Of CPI Inflation Data, Fed Meeting",https://www.investors.com/market-trend/stock-market-today/dow-jones-rallies-500-points-ahead-of-key-inflation-data-fed-meeting-set-to-start-tesla-stock-nears-2022-low/,20221212T234800,Dow Jones Surges 500 Points Ahead Of Inflation Data. Fed Meeting. Tesla Stock Nears 2022 Low Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2019/10/stock-Federal-Reserve-fall-12-shutter.jpg,Investors Business Daily,www.investors.com,Life Sciences,0.166667,Technology,0.166667,Finance,0.166667,0.132704,Neutral
UNH,Futures: Dow Jones Extends Losing Streak; Tesla Hits New Low,https://www.investors.com/market-trend/stock-market-today/dow-jones-extends-losing-streak-as-apple-sells-off-tesla-hits-new-low-amid-elon-musk-twitter-poll/,20221219T215300,Futures: Dow Jones Extends Losing Streak. Tesla Hits New Low Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2020/12/Stock-Teslalogo-01-adobe.jpg,Investors Business Daily,www.investors.com,Life Sciences,0.2,Technology,0.2,Finance,0.2,0.091777,Neutral
UNH,"Dow Jones Rises: A Perfect Setup For Santa Claus Rally? Tesla's Musk Restricts Twitter Polling; Micron, FedEx, Nike On Tap",https://www.investors.com/market-trend/stock-market-today/dow-jones-a-perfect-set-up-for-mini-santa-claus-rally-teslas-musk-restricts-twitter-polling-micron-fedex-nike-on-tap/,20221220T171000,Dow Jones Rises: A Perfect Setup For Santa Claus Rally? Tesla's ... Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2017/12/stock-FedEx-01-shutter.jpg,Investors Business Daily,www.investors.com,Life Sciences,0.2,Energy & Transportation,0.2,Technology,0.2,-0.026873,Neutral
UNH,"Barron's Top Weekend Stock Picks: Costco, Johnson & Johnson, And How Tesla Could Become A Value Stock - ConocoPhillips  ( NYSE:COP ) ",https://www.benzinga.com/news/large-cap/22/12/30194895/barrons-top-weekend-stock-picks-costco-johnson-johnson-and-how-tesla-could-become-a-value-stock,20221224T171757,"Benzinga reviews this weekend's top stories covered by Barron's, here are the articles investors need to read. ""Robots Are Replacing Workers Lost in the Pandemic. They're Here to Stay,"" by Daren Fonda, explains how labor shortages and rising wage costs are helping spur a new generation of robots ...",https://cdn.benzinga.com/files/images/story/2022/12/24/business_newspaper3.jpg?width=1200&height=800&fit=crop,Benzinga,www.benzinga.com,Life Sciences,0.2,Energy & Transportation,0.2,Finance,0.2,0.282178,Somewhat-Bullish
UNH,"Futures Fall Ahead Of Jobless Claims, Retail Sales Data",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-fall-ahead-of-jobless-claims-retail-sales-tesla-drops-on-elon-musk-stock-sales/,20221215T132300,"Dow Jones futures fell sharply early Thursday ahead of initial jobless claims and U.S. retail sales data releases. The stock market threatened to add to Wednesday's Federal Reserve-fueled losses, with sellers pressuring chip stocks after analysts warned of industry oversupply.",https://www.investors.com/wp-content/uploads/2022/04/Stock-elonmusk-smile-01-shutt.jpg,Investors Business Daily,www.investors.com,Life Sciences,0.166667,Technology,0.166667,Finance,0.166667,0.014514,Neutral
UNH,"Futures Fall Ahead Of GDP, Jobless Claims",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-fall-ahead-of-gdp-jobless-claims-micron-slides-on-earnings/,20221222T132500,"Dow Jones futures fell Thursday morning ahead of the Labor Department's first-time jobless claims, along with another estimate for third-quarter GDP. Chip stocks came under some selling pressure after weak quarterly results from Micron Technology.",https://www.investors.com/wp-content/uploads/2020/08/Stock-WallStreetSign-flag08-adobe.jpg,Investors Business Daily,www.investors.com,Life Sciences,0.166667,Energy & Transportation,0.166667,Technology,0.166667,0.060505,Neutral
UNH,CENTENE CORPORATION ANNOUNCES LEADERSHIP CHANGES AND APPOINTMENTS FOR NEXT PHASE OF GROWTH,https://www.prnewswire.com/news-releases/centene-corporation-announces-leadership-changes-and-appointments-for-next-phase-of-growth-301703385.html,20221214T211500,"Jim Murray named Chief Operating Officer Brent Layton becomes Senior Advisor to the CEO Dave Thomas becomes Chief Executive Officer of Markets and Medicaid Additionally, Company appoints Alice H. Chen, MD, MPH as Chief Health Officer and Brian LeClaire, MBA, PhD, as Chief Information Officer",,PR Newswire,www.prnewswire.com,Technology,0.333333,Finance,0.333333,Economy - Monetary,0.158519,0.197342,Somewhat-Bullish
UPS,3 Reasons Why UPS Stock Is a Better Buy Than FedEx Stock,https://www.fool.com/investing/2022/11/11/3-reasons-why-ups-stock-is-a-better-buy-than-fedex/,20221111T153000,UPS is setting itself apart from FedEx and proving to be a better all-around business.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F707599%2Fgettyimages-1152867211.jpg&op=resize&w=700,Motley Fool,www.fool.com,Economy - Monetary,0.158519,Financial Markets,0.980922,Earnings,0.995015,0.297107,Somewhat-Bullish
UPS,UPS: UPS Stock: Is It a Buy Ahead of the Holiday Rush?,https://stocknews.com/news/ups-ulh-ups-stock-is-it-a-buy-ahead-of-the-holiday/,20221115T142557,"Logistics company United Parcel Service, Inc. ( UPS ) is planning to hire 100,000+ seasonal employees. UPS was expected to hire at least 60,000 seasonal employees in its fifth Brown Friday event, held on November 4-5, to reach its previously-set goal.",https://stocknews.com/wp-content/uploads/2016/12/ups-logo.jpg,Stocknews.com,stocknews.com,Earnings,0.997405,Energy & Transportation,1,Financial Markets,0.365926,0.310465,Somewhat-Bullish
UPS,Why Shares in UPS Rose Today,https://www.fool.com/investing/2022/12/08/why-shares-in-ups-rose-today/,20221208T190700,The package delivery company's fortunes continue to be tied to the economy in investors' eyes.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F712307%2Fa-person-cheering-while-looking-at-graphs-on-a-computer-monitor.jpg&op=resize&h=340,Motley Fool,www.fool.com,Earnings,0.928769,Energy & Transportation,1,Financial Markets,0.161647,0.118535,Neutral
UPS,Why UPS Stock Was Moving Higher Today,https://www.fool.com/investing/2022/11/29/why-ups-stock-was-moving-higher-today/,20221129T181531,An analyst upgrade lifted the transportation stock.,https://g.foolcdn.com/misc-assets/hp-sa-cumulative-growth-chart.png,Motley Fool,www.fool.com,Earnings,0.857896,Energy & Transportation,1,Financial Markets,0.266143,0.251766,Somewhat-Bullish
UPS,This Unstoppable High-Yield Dividend Stock Continues to Deliver on Its Promises,https://www.fool.com/investing/2022/11/10/unstoppable-dividend-stock-buy-now-ups/,20221110T112400,UPS is meeting the high expectations it set for itself despite a challenging business climate.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F708494%2Fgettyimages-1159444989.jpg&op=resize&w=700,Motley Fool,www.fool.com,Economy - Monetary,0.310843,Financial Markets,0.316726,Earnings,0.891286,0.258166,Somewhat-Bullish
UPS,United Parcel Service  ( UPS )  Stock Moves -0.05%: What You Should Know,https://www.zacks.com/stock/news/2032797/united-parcel-service-ups-stock-moves--005-what-you-should-know,20221227T230018,"United Parcel Service (UPS) closed at $176.93 in the latest trading session, marking a -0.05% move from the prior day.",https://staticx-tuner.zacks.com/images/default_article_images/default359.jpg,Zacks Commentary,www.zacks.com,Earnings,0.95493,Energy & Transportation,1,Financial Markets,0.266143,0.122692,Neutral
UPS,United Parcel Service  ( UPS )  Gains But Lags Market: What You Should Know,https://www.zacks.com/stock/news/2033650/united-parcel-service-ups-gains-but-lags-market-what-you-should-know,20221229T225022,"United Parcel Service (UPS) closed at $175.75 in the latest trading session, marking a +1.23% move from the prior day.",https://staticx-tuner.zacks.com/images/default_article_images/default135.jpg,Zacks Commentary,www.zacks.com,Earnings,0.95493,Energy & Transportation,1,Financial Markets,0.266143,0.143124,Neutral
