,tweet_id,user_id,description,location,following,followers,totaltweets,retweetcount,hashtags,text,score,compound,sentiment
790,1590,1603,,,353,146,26405,0,[],Twitter again accused of legal violations during mass layoffs ,"{'neg': 0.427, 'neu': 0.458, 'pos': 0.115, 'compound': -0.6249}",-0.6249,NEGATIVE
791,1595,1608,"""A friend is someone who gives you total freedom to be yourself."" - Jim Morrison. Product Manager | PM Portfolio: https://t.co/kFT9GOcMOV",An alternate timeline,3878,5416,81573,0,[], hi lets be mutuals __,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
792,1598,1611,"�Business opportunities are like buses, there's always another one coming.�  Start Today",Ohio,1228,11395,30988,0,[],Welcome to remote layoffs where bosses would rather fire you from your living room  ,"{'neg': 0.138, 'neu': 0.69, 'pos': 0.172, 'compound': 0.1531}",0.1531,POSITIVE
793,1602,566,"Linked to WCPDCD,(EU) Climate (Pact) Ambassador (volunteer)
RT is not endorsement
Fundamental Rights Postversa
Whatsapp +32499357495 
denktankcarmenta@gmail.com","Diksmuide, Belgi�",34481,31263,2235307,0,[],Andy Vermaut sharesWelcome to remote layoffs where bosses would rather fire you from your living room Mcdonalds is the latest company to ask workers to stay home during layoffs That might not be such a bad thing one expert says  Thank you ,"{'neg': 0.052, 'neu': 0.831, 'pos': 0.117, 'compound': 0.4497}",0.4497,POSITIVE
794,1609,1620,,,716,35,286,0,[], Take out max taxes and still owe Pay ridiculous prices for food and gas Layoffs happening everywhere What good are you talking about You have crushed working families,"{'neg': 0.199, 'neu': 0.714, 'pos': 0.086, 'compound': -0.4215}",-0.4215,NEGATIVE
795,1612,1623,Value Investor & Technical Analyst with a Basis in History & Macroeconomics,,533,86,372,0,[], It is a leading indicator for job cuts Companies are reducing hours prior to layoffs,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}",-0.296,NEGATIVE
796,1617,1628,,,23,12,721,0,[], Tesla Y will be another 10k cheaper by the year end We are not in a recession yet mass layoffs are still to come It will be 42k for the long range but people wont be able to buy food Tesla has tremendous fixed costs,"{'neg': 0.0, 'neu': 0.962, 'pos': 0.038, 'compound': 0.1695}",0.1695,POSITIVE
797,1618,1629,"SIS Holdings Group is a focused consulting and services firm with the capabilities to build a business enabling, secure digital enterprise.",,57,4,920,0,"['Layoffs', 'tech']",Layoffs are up nearly fivefold so far this year with tech companies leading the way ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
798,1621,1631,"https://t.co/LQ8KT8rTDy is a world news, sports, politics news, business, tech news website. We are providing a Latest news and articles from world news",world,12,39,34033,0,[],Welcome to remote layoffs where workers are allowed out of the living room,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.4588}",0.4588,POSITIVE
799,1623,1633,No Direct Message please!,Ottawa.Ont,2442,2645,485470,0,[],Americas employers  added a solid 236000 jobs in March suggesting that the economy remains  on solid footing despite the nine interest rate hikes the Federal  Reserve has imposed over the past year in its drive to tame inflation,"{'neg': 0.095, 'neu': 0.825, 'pos': 0.08, 'compound': -0.1481}",-0.1481,NEGATIVE
800,1624,1634,"Co-founder of @shiftposts | ex-@mckinsey, engineer, early #btc miner","Toronto, Ontario",733,56,1147,0,[],  I wont disagree that the near term wont be as impacted as some claim but my point is that regardless of what many think were heading in a fundamentally disruptive direction that will lead to massive layoffs with the emergence of AI assistance in the majority of fields,"{'neg': 0.061, 'neu': 0.906, 'pos': 0.033, 'compound': -0.3309}",-0.3309,NEGATIVE
801,1625,1635,I�m like the J. Cole of Twitter... No one wants to hear what I have to say but someone has to say it!,Milwaukee,1039,3369,390116,0,[],The way I look at 9 to 5s and these job layoffs please teach yourself a skill that generates money and is a plan BMultiple sources of income if you can,"{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.3182}",0.3182,POSITIVE
802,1626,411,HATERRRR. virgobaby,,850,2326,32649,4272,['WolChe'],Your Chelsea __WolChe ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
803,1627,1636,"Not even tweets = endorsements
Seeking to out the truth 
Non-primary voter, issue-oriented",,5076,3279,357524,0,[],Its an especially bad time Tech layoffs are hitting ethics and safety teams ,"{'neg': 0.216, 'neu': 0.625, 'pos': 0.159, 'compound': -0.2484}",-0.2484,NEGATIVE
804,1628,1637,"Experience Innovation Consultant who's perpetually almost done...Girl and Boy dad, CU Buff __, Go Blue __ by marriage.",NYC,1582,312,2652,0,[],With layoffs budget spending pausereduction when will the work start up again  In comments what industriesverticals are voting aboutBrian Miller   Ryan Denning Taras Wayner Ara J Berberian   Ronald Shama,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
805,1629,1638,___ Startup News & Analysis | Xartup Fellowship,"Bengaluru, India",2755,252,322,0,"['startup', 'business', 'startupindia', 'zestmoney', 'phonepe', 'digitalIndia', 'BuyNowPayLater']",ZestMoney faces layoffs as PhonePe acquisition falls through 20 of workforce impactedstartup business startupindia zestmoney phonepe digitalIndia BuyNowPayLater,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
806,1630,1639,"Team up with football professionals, clubs, managers, media and business for common goals!",Germany / Great Britain,2372,1453,373678,0,[],Amazon Meta and other tech giants are cutting middle management to be more efficient Its a risky move that could backfire  ,"{'neg': 0.146, 'neu': 0.657, 'pos': 0.197, 'compound': 0.3025}",0.3025,POSITIVE
807,1631,1640,"https://t.co/buD9Ut9zRR
https://t.co/29VaZQJu95
https://t.co/6abe9WUvmr","Charlotte, NC",0,8,3908,0,[],Laid Off Employees You Are Out Of Excuses Time To Become An Entrepreneur  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
808,1632,1641,Truth Hurts,,113,6,2740,0,[], The CRA needs to upgrade and go through massive layoffsThe entire country wide network could probably be contracted out to a private company with 20 to 30 employees using top systems and equipmentIt is nothing more than a money sink and noose on the system,"{'neg': 0.0, 'neu': 0.959, 'pos': 0.041, 'compound': 0.2023}",0.2023,POSITIVE
809,1633,1642,"Common Sense, Period.",,87,65,3021,0,[],  Youve been lied to Obama started all of this divisionBiden is corrupt and a weak fool thus a danger to all of usLook at the hate the inflation the layoffs the economy and global failuresPlease get knowledge,"{'neg': 0.341, 'neu': 0.659, 'pos': 0.0, 'compound': -0.9382}",-0.9382,NEGATIVE
810,1636,1645,Reaganesque freedom loving believer in small government and low taxes,"Sarasota Springs, FL",31,9,2098,0,[], Bigger sin is your energy policy that caused price spikes rare hikes and layoffs  look in the mirror,"{'neg': 0.166, 'neu': 0.737, 'pos': 0.097, 'compound': -0.3612}",-0.3612,NEGATIVE
811,1638,1647,im not a cat,Mn,431,26,2217,0,[], The focus on tech layoffs in social and regular media is bothersome to me  I assume it is just that the bug names are so familiar that they get attention   What is the true weight of those layoffs in the total US workforce  I cant think it amounts to much,"{'neg': 0.045, 'neu': 0.9, 'pos': 0.055, 'compound': 0.128}",0.128,POSITIVE
812,1639,1648,@arsenal __,,96,44,353,0,[], youre beautiful damn__,"{'neg': 0.0, 'neu': 0.339, 'pos': 0.661, 'compound': 0.5994}",0.5994,POSITIVE
813,1642,1651,,"Novi, MI",434,170,1288,0,[],Thanks Joe Biden For nothing ,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,POSITIVE
814,1643,1313,"Disabled.

A journalist at heart and in practice.

Voted @NE_CANN Best News and Information Source. 

Views = own.",Massachusetts,893,1244,4211,0,[],Per sources employees were not told about the North Adams cultivation facility closing until after my initial reporting was publishedFurthermore staff were not told why CEO Alex Hardy resigned how that would impact their future or if there was to be another round of layoffs,"{'neg': 0.042, 'neu': 0.901, 'pos': 0.057, 'compound': 0.1779}",0.1779,POSITIVE
815,1644,1652,Business Owner since 1984 ..having had 3 businesses over the last 38  years .I'm enjoying life to its fullest ...I'm full of funny positivity love Christmas __,Levittown Pa,24,15,1289,0,[], Sure about That  Thats not what mass Media reports daily with all the corporate layoffs  closings of retail stores and companies not to mention Mc Donalds closing its USA executive offices to begin laying off the Executives Mass Media reports America is shutting down,"{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.3182}",0.3182,POSITIVE
816,1646,1653,"Want Facts, not BS. Traveled much of our incredible World. True Patriot that loves America and want it to remain strong and stable. Keep America Great. MAGA __",,2117,1129,19860,1,[], Massive layoffs from huge tech and Fortune 500 companies already inprogress or imminent Why Because financial forecasts from the finest notgovcontrolled economists are certain of deep economic downturn Spin that,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.5267}",0.5267,POSITIVE
817,1648,427,Latest News Updates,US,2522,968,113791,0,"['TrendingNow', 'HotTopics', 'Trending', 'News', 'NewsUpdate', 'Forumidex', 'MyForumLink', 'BreakingNews']",McDonalds cuts pay packages closes offices alongside layoffs across chain  Fox Business  TrendingNow HotTopics Trending News NewsUpdate Forumidex MyForumLink BreakingNews,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.3818}",-0.3818,NEGATIVE
818,1650,1656,Robots don't unionize,"Austin, TX",71,93,3160,0,[], Thank God all those 6fig tech layoffs found low paying service jobs,"{'neg': 0.134, 'neu': 0.573, 'pos': 0.293, 'compound': 0.3612}",0.3612,POSITIVE
819,1651,864,"Hi, I'm Cheryl Lynn - Former Corporate PR Pro turned professional ""Tweeter"" of all things  #Business & #Entertainment ______",LA & Atlanta,196,105,6290,2,"['ArtificialIntelligence', 'AI', 'techindustry']",Can artificial intelligence reverse the tech downturnMarket WatchArtificialIntelligence   AI   techindustry   layoffs    jobcuts   innovation   Apple   Microsoft   Meta,"{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.6908}",0.6908,POSITIVE
820,1652,1657,,,42,47,2808,0,[],McDonalds layoffs are not related to rising minimum wages  NPR ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
821,1653,1658,"parent, spouse, cishet human male, sardonic Taurus, lapsed Pastafarian, left-progressive __/__ � Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo",North America,4961,249,193773,111,[],BREAKING Americas employers added a solid 236000 jobs in March reflecting a resilient labor market and suggesting that the Federal Reserve may see the need to keep raising interest rates in the coming months The unemployment rate fell to 35  ,"{'neg': 0.068, 'neu': 0.824, 'pos': 0.108, 'compound': 0.1779}",0.1779,POSITIVE
822,1655,1660,,,2948,2830,66245,3,"['laidoff', 'workers', 'ActBlue', 'real', 'job', 'economy']",Let the 20 of laidoff workers at ActBlue get a real job and contribute to the economy Can you imagine they sent billions of dollarsto Democrat politicians and organizationsThe layoffs probably indicate they see the handwriting on the wall__ ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
823,1657,1634,"Co-founder of @shiftposts | ex-@mckinsey, engineer, early #btc miner","Toronto, Ontario",733,56,1147,0,[],  Youre failing to see the bigger picture and using circumstantial examples as a crux Nobody wants their skills to be replaced by machines but the writing is on the wall High outputting AI will decrease dev demand Period Leading to lowered dev wages layoffs and obsoletion,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.5647}",-0.5647,NEGATIVE
824,1659,1663,you know its gonna get stranger so let's get on with the show.,,851,619,3089,0,[], Record layoffs,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
825,1664,1668,If I�m triggered it�s only because your stupidity is astounding!,Your Mom�s House,17,15,1653,0,[], Thats weird cuz all these large tech companies are announcing layoffs McDonalds announcing layoffs Disney I mean where have these jobs been created exactly And until the price of gas eggs and milk drop back to normal the economy still sucks,"{'neg': 0.142, 'neu': 0.813, 'pos': 0.045, 'compound': -0.5106}",-0.5106,NEGATIVE
826,1667,1671,,,15,13,16127,0,[],Middle Management Cuts in Big Tech Will Backfire Longterm  Business Insider ,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}",-0.296,NEGATIVE
827,1670,1674,Commentary & Research on Markets & Geopolitics - Powered by @HarksterHQ & @MTSInsights on https://t.co/T3n60rFMss,,6,839,21696,0,[],__ Adam Tooze  Chartbook Top Links 191 Barcelona 1902 black unemployment global layoffs amp foreign military bases in Africa via  on  ,"{'neg': 0.122, 'neu': 0.802, 'pos': 0.076, 'compound': -0.2732}",-0.2732,NEGATIVE
828,1672,1676,,,195,36,3024,0,[],  Biden administration is living in a reciprocal world when they say peace you know its war when they say strong economy you know its inflation and lots of bank run and layoffs when they say freedom you know its mandate,"{'neg': 0.078, 'neu': 0.701, 'pos': 0.22, 'compound': 0.7964}",0.7964,POSITIVE
829,1673,1677,Do it. Your Not getting any younger,Blue Mt  missoula,443,256,2629,0,[],Layoffs Increase Nearly 400 As Employers Battle Volatile Economy ,"{'neg': 0.218, 'neu': 0.588, 'pos': 0.193, 'compound': -0.0772}",-0.0772,NEGATIVE
830,1674,1678,Hustler | Data & Research | Design | I provide context to Africa's startup & investment landscape ____ & share fave quotes from startup and VC podcasts in #QoTD,Lagos | Port Harcourt,505,572,8092,1,[],META stock has increased by 912 since November 14 2022 following huge layoffs of more than 20k employees ,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.5267}",0.5267,POSITIVE
831,1678,1682,"Family God Country! ____Mom, wife, daughter, sister, Boxer mom__For those we miss-Psalm 91.11",USA,3290,2215,12248,0,[], How about all Americans Record inflation record crime record number of Americans that cant afford to live record child trafficking at the border record number of illegals invading a country record devaluation of the US dollar record layoffs,"{'neg': 0.087, 'neu': 0.848, 'pos': 0.065, 'compound': -0.4404}",-0.4404,NEGATIVE
832,1679,1683,"grandfather to 10, for now",central Texas,486,35,2529,0,[], self promotion isnt reporting Writing factual articles is reporting Your lack of knowledge about TikToI shows your preference for the former When  announces layoffs amp they will in the coming economic climate youre gone,"{'neg': 0.065, 'neu': 0.935, 'pos': 0.0, 'compound': -0.3182}",-0.3182,NEGATIVE
833,1680,1684,"Left & right brained modeler of quantitative investment systems. Publishes at Humble Student of the Markets. 
FB: https://t.co/4N9RJmZOPp","Vancouver, BC Canada",283,9900,15347,0,"['JOLTS', 'NFP']",2 of 5 thoughts for the weekendTemp jobs and quitslayoffs from JOLTS lead NFPCheck us out for more investment amp trading insights I ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
834,1683,1687,,"Lealman, FL",73,43,2009,0,[], America has not been better off since you guys have been in office were in war record inflation record gas prices record layoffs US dollar crashing Banks collapsing and you guys are trying to start a digital currency 68000 kids missing off of the border such a good job,"{'neg': 0.193, 'neu': 0.755, 'pos': 0.052, 'compound': -0.7786}",-0.7786,NEGATIVE
835,1684,1688,,USA,63,30,946,0,[],First wave of Disney layoffs 4000 employees ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
836,1685,1689,Always ready to lend a hand,,103,11,95,0,[], Trend  Regional and community banks are going to making significant layoffs  to start,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.2023}",0.2023,POSITIVE
837,1687,504,"29+ yr Talent Acquisition PRO & career coach. I improve hiring, retention, getting hired/promoted. Lucky dad & husband, constant learner. Every day is a GIFT!","Chicago, IL",2019,958,26695,0,[],Tech employment up 32 in 2022 despite layoffs CompTIA ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
838,1688,1691,,,682,704,107262,14,[],In March companies declared a significant rise in layoffs w 90000 job cuts reported  a 15 increase from Feb and a huge acceleration compared to a yr agoSo far in 2023 job cuts have surged to 270416  a whopping 396 increase from the corresponding period the previous yr,"{'neg': 0.09, 'neu': 0.733, 'pos': 0.177, 'compound': 0.5106}",0.5106,POSITIVE
839,1689,1692,"Love God, my Family, America and Wisconsin,  married HS Sweetheart..enjoy Rock'n Roll, Christian Rock, Classic Country Musuc..Trump WON now we WILL MAGA.",,619,621,41170,0,[],  Decade cultivated poverty and racism60s war on poverty removed fathers from home 70s bussing removed neighborhood schools the nucleus of neighborhood community 80s God no pyayer in public schools The economy oil embargo led high gas interest rates and layoffs,"{'neg': 0.245, 'neu': 0.656, 'pos': 0.098, 'compound': -0.8225}",-0.8225,NEGATIVE
840,1690,1687,,"Lealman, FL",73,43,2009,0,[],  Thats the only thing going up is the cost to everything I know layoffs or in the thousands banking system going down US Dollars going down and theyre starting a Fed now digital currency,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
841,1694,1695,,United States,182,114,1252,0,[], The Street is talking Missing out on a huge customer base and marketing campaign  Dogecoin fixes this ,"{'neg': 0.119, 'neu': 0.757, 'pos': 0.124, 'compound': 0.0258}",0.0258,POSITIVE
842,1698,1698,"Lucid, Tesla investor. On quest to be a Lucidnaire and love stocks and financial advice. Software technologist. Current share count: 9999 shares $lcid",Arizona,1084,1258,3832,0,[],   __  agree but with the Layoffs maybe no choice cause no resource for software dev,"{'neg': 0.289, 'neu': 0.62, 'pos': 0.09, 'compound': -0.5927}",-0.5927,NEGATIVE
843,1699,1699,Love God! Love this country! Will always be loyal to the greatest President ever Donald J Trump________  No DM�s,,2759,2328,72415,1,[], Biden takes credit for the job market while companies are starting mass layoffs cutbacks in management positions and closings of stores,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.3818}",0.3818,POSITIVE
844,1701,1701,79 yr. old retired Conservative. Life long Republican.Native Texan. I support Donald Trump. and Ted Cruz. Pic is Bob Jr. lost him in 2011 to brain Cancer.,Texas,8954,8989,52388,0,[],Facebook Layoffs Leave Business Customers Without Support  via   CANT STAND THIS PLATFORM,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.3523}",-0.3523,NEGATIVE
845,1703,1703,Husband | Father of 2 | Black American & Igbo | @UMBC & @UMDLaw Alumnus | 5th Gen Baltimorean,Maryland,2900,4022,61674,1,[],  Even still the average credit score of some of the new homeowners was 720 banks did their due diligence We would need to massive record layoffs and anything short of that wont cause a crash for single family homes,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.5938}",0.5938,POSITIVE
846,1706,1706,,,15,13,2301,8,"['Detroit', 'WallStreet']",Stellantis layoffs in Detroit area part of escalating global attack on jobsWallStreet investors are exerting immense pressure on all the automakers to trim product lines and maximize profit margins ,"{'neg': 0.155, 'neu': 0.76, 'pos': 0.085, 'compound': -0.34}",-0.34,NEGATIVE
847,1711,1711,,,162,233,77304,0,[],  You are a liar  Layoffs are picking up and jobs created are far below of where they should be,"{'neg': 0.155, 'neu': 0.751, 'pos': 0.094, 'compound': -0.3182}",-0.3182,NEGATIVE
848,1712,1712,Inside Secrets from a Recruiter to Get You Hired Rapidly!,,89,165,773,0,"['jobs', 'opentowork', 'careers', 'jobsearch', 'layoffs']",_ SEEKERS Target your dream jobTo be successful in your job hunt start by knowing what you wantjobs opentowork careers jobsearch layoffs ,"{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.7003}",0.7003,POSITIVE
849,1714,1714,World franchising newswire service,,578,2187,2621,0,"['franchisenews', 'restaurantnews', 'mcdonalds', 'mcdonaldslayoffs']",McDonalds Restructuring Includes Pay Cuts Closed Offices and Layoffs  franchisenews restaurantnews  mcdonalds mcdonaldslayoffs,"{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.3818}",-0.3818,NEGATIVE
850,1716,1716,"Never fold, never back down",Lost somewhere on this planet,875,917,37235,0,[],those tight and quick 12s and quick layoffs,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
851,1717,1717,Software professional,Surat,555,133,4085,0,"['a', 'asadhere']",A comprehensive list of 2023 tech layoffs   a asadhere   Last years techwide reckoning continues In 2023 layoffs have yet again cost tens of thousands of tech workers their jobs this time the workforce ,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.25}",0.25,POSITIVE
852,1718,1718,I think there's someone out there watching me.,"Lagos, Nigeria",766,1088,23612,0,[], You not playin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
853,1719,411,HATERRRR. virgobaby,,850,2326,32649,293,[],I have a strange feeling that Frank Lampard will surprise everybody,"{'neg': 0.158, 'neu': 0.526, 'pos': 0.316, 'compound': 0.2023}",0.2023,POSITIVE
854,1720,1719,,"Myrtle Beach, SC",68,55,216,53,[], Current mass layoffsMeta  16000  Disney  7000  Zoom  1300 Dell  6500 IBM  3900 Spotify  6600  Microsoft  10000 Microsoft  10000 employeesAmazon  18000 Direct TV  50 of its workforceSalesforce  7000More than 81000 additional from more companies,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
855,1722,1721,New England's leading source for breaking news and analysis.,"Boston, MA",990,803644,513812,0,[],Its not reasonable at all Foreign tech workers struggle to stay in US after layoffs visa issues ,"{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.3182}",-0.3182,NEGATIVE
856,1723,1722,Full time farmer. Three decades growing local food on our small family farm near the 49th parallel north. Montana columnist for Flathead Beacon,Whitefish Montana,5518,6077,125,1,[],Not sure who needs to hear this butThe unemployment rate fell to 35 just above the 53year low of 34 set in January And the share of workingage Americans  those ages 25 to 54  who have jobs rose to 807 the highest point since 01 mtpol,"{'neg': 0.136, 'neu': 0.821, 'pos': 0.043, 'compound': -0.5806}",-0.5806,NEGATIVE
857,1724,1723,,,1104,602,139138,0,[],McDonalds Cuts Pay Packages Closes Offices Alongside Layoffs Across Chain,"{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.3818}",-0.3818,NEGATIVE
858,1725,1433,Follow @ABPLive for breaking news alerts and latest stories in English from India.,New Delhi,19,2103221,257723,0,"['McDonald', 'layoffs']",McDonald Corp is undergoing a companywide restructuring this week that may result in layoffs and for some employees salary reduction,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
859,1727,1725,"The leading online news and information source for Tacoma, Washington and the South Puget Sound.","Tacoma, WA",546,94640,164069,0,[],Statements says layoffs focused on primarily nonpatientfacing roles  ,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.3818}",0.3818,POSITIVE
860,1729,1727,"Part of the American Inno network & the Orlando Business Journal, Orlando Inno is your source for local innovation, tech and startup news.","Orlando, FL",21,237,1580,0,[],Orlandobased financial technology company Stax has laid off nearly 2 dozen employees Heres more on why and who was affected  ,"{'neg': 0.082, 'neu': 0.918, 'pos': 0.0, 'compound': -0.1531}",-0.1531,NEGATIVE
861,1730,1728,"A woman of means by no means who loves PDTrump and capitalism. not a bot, just retired and am too old to care about # of followers. Spending springtime in Italy",Sooner Nation,566,195,2673,0,[],  WhT With all the layoffs and high energy costs You are putting manufacturers out of business,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.2732}",0.2732,POSITIVE
862,1733,1731,,,29,14,1703,1,[], So you think all these mass layoffs are creating jobs,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.296}",0.296,POSITIVE
863,1734,411,HATERRRR. virgobaby,,850,2326,32649,146,[],Whoever made this GIF needs to get PAID ____ ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
864,1735,1732,Effortlessly track financial news and never miss an article again with https://t.co/hKE5DiO0B4. Our real-time database combines trusted financial news sources for easy access.,,19,5328,934522,0,[],DIS MRNA NEW AICLE  Inflation Data Disney Layoffs Modernas Prospects and More Market News  ,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.296}",0.296,POSITIVE
865,1739,1736,"NO DM's.  I'm not gonna answer, so don't bother! Conservative and America loving. ____  Question everything!",America,1212,748,11444,1,[], Liar in ChiefWorld wide layoffs happening under your watch with jobless claims rising__ ,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.5106}",-0.5106,NEGATIVE
866,1740,1737,"Managing Director at Exemplar Capital with 30 years capital markets experience in investment banking, m&a, coffee aficionado and new technologies.","NY, NJ, FL",1784,1818,6548,0,['tech'],Explore alternatives to layoffs for tech companies in 2023 retention bonuses job sharing amp more   tech 2023,"{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.7506}",0.7506,POSITIVE
867,1742,1739,I'm enjoying my life !!!,Bekasi,31,2130,446,246,[],Layoffs rising increase in rate faster than preLehman ,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.3182}",0.3182,POSITIVE
868,1743,1740,"Be warned: I use this for research purposes so you may get irritated periodically when I am on a roll. 

Psalm 109:8",United States,442,89,41323,0,[],Layoffs Sweeping the US Amazon Meta Twitter Disney Zoom Set Cuts ,"{'neg': 0.171, 'neu': 0.698, 'pos': 0.132, 'compound': -0.128}",-0.128,NEGATIVE
869,1744,1741,,,2684,178,1814,0,[], McDonalds menu says 89 for a quarter pounder  This is NOT French Cuisine  Same old 4 hamburger  Sorry folks not buying  Not suppressed re the layoffs,"{'neg': 0.053, 'neu': 0.947, 'pos': 0.0, 'compound': -0.0772}",-0.0772,NEGATIVE
870,1745,1742,"Software Engineer @AcuverC    Music | Anime | Apex                                  Lately, my head's been full of things that I can't tell anybody.","Lucknow, India",811,57,975,0,[], ab to layoffs ke bad Jo izzat thi wo bhi khatam,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.5423}",-0.5423,NEGATIVE
871,1749,1746,� Quiet people have the loudest minds� Stephen Hawking__,,9288,8446,451124,10,[],This timing is interesting  wonder why they picked this time for layoffs Democratic fundraiser ActBlue lays off portion of staff  The Hill ,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4019}",0.4019,POSITIVE
872,1751,1748,VP of Options at  @simplertrading  w/  @johnfcarter . I trade & teach traders about #options & #stocks. Expert on  @CNBC  &  @FoxBusiness  &  @TraderTVLIVE,"Texas, USA",35,207,28,2,"['economy', 'layoffs', 'siliconvalleybankcollapse', 'BankingCrisis']",Great article in the  about the economy layoffs siliconvalleybankcollapse BankingCrisis and more StockMarket contagion ,"{'neg': 0.169, 'neu': 0.619, 'pos': 0.212, 'compound': 0.2075}",0.2075,POSITIVE
873,1753,1750,"25, she/they, media designer/UI/UX, gamedev @indiegesindel, lead dev/owner @WeAreSpinShare, dev & ui @portal2_ce __ A&M",Germany,708,516,41247,0,[], Companies have to understand that layoffs impact the lives of their workers and they cant just expect to completely throw off employers lives without any grace period,"{'neg': 0.082, 'neu': 0.918, 'pos': 0.0, 'compound': -0.3252}",-0.3252,NEGATIVE
874,1756,1753,"Lived & worked abroad for 10 years. Respect Language & Cultures,�NOT Republican, but Conservative Independent, Common sense International Adult Educator, NoDM",,85,11,560,0,[], When the illegitimate regime change in Nov 2024  January 2025 there will be massive IRS layoffs of about 80000 folks,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
875,1757,1754,"Breaking macroeconomic news and analysis, from only the best sources.

Not financial advice.",USA,0,670,7451,0,[],Inflation Data Disney Layoffs Modernas Prospects and More Market News ,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.296}",0.296,POSITIVE
