user_id,description,location,following,followers,totaltweets,retweetcount,text,hashtags
1277,"R.M. Williams Enthusiast.

* NOT INVESTMENT ADVICE",SYDNEY,456,137,1792,58,"1/6

I would be careful buying a house in a tech-oriented city right now. The combined layoffs in Tech and Finance are jumping.

THREAD https://t.co/Lkg9tDEHxZ",[]
1278,"“Well behaved women seldom make history” (Ulrich) I quit worrying about what other people though of me years ago. I am a reader, writer & thinker.",Somewhere Some place,76209,128325,357338,59,"POTUS on a roll!
Jobless rate hits lowest ever!
Only 3.5% unemployed
#BidenBoom works for US. He cares about people
GOP has no plan for economy 
They don’t care 
All they care about is chaos &amp; POWER 
#LockThemUp
#ProudBlue #DemVoice1 #Fresh
https://t.co/aVzzgVXr0E https://t.co/YQusHmXi0e",['BidenBoom']
1279,,,4997,1433,8475,3,"In February, U.S. job separations declined 80,000 to 5.820 million. Within separations, quits rose by 146,000 to 4.024 million, and layoffs decreased by 215,000 to 1.504 million https://t.co/pPXUvg0Ps4 https://t.co/5h5AOAJA4C",[]
1280,"/* FT Tech job. No expertise in any field. I’m wrong dozens+ times a day. NFA. DYOR. Recovering leftoholic. Likes, RTs or follows may not reflect my opinions */","California, USA",147,293,4534,0,"@TSLAFanMtl Don’t agree. We have to differentiate between demand &amp; affordability. Also things are different now. I will give Tesla management benefit of doubt (secretly admire them). Why?
1. Economy is getting worse &amp; huge amount of layoffs in high paying jobs
2. Loan rates are much higher… https://t.co/cQfAHcLbOO",[]
1281,"Not interested in politics, cricket. Interested in software, computers and stuff. Opinions are my own.","San Diego, CA",459,179,5641,0,Sorry what? I know the layoffs are making software engineering salaries decrease but this is a bit extreme. https://t.co/pVRb6bT22N,[]
1282,"MA in Diplomacy; Post Conflict Resolution
VETERAN and a VOTER.
Retired California local government & state Senate. 
Now, San Juan Islands WA. 
PEACE",,3042,4572,397626,7,"""Railroads shouldn’t be surprised that they have few friends in Washington. The industry has given itself a black eye since 2017 when railroads began a wave of layoffs while implementing the low-cost PSR operating model"" https://t.co/rpppOQWENx Good stuff from @bybillstephens",[]
1283,"Image Archive - https://t.co/yBDDlr4r9K
Letterboxd - https://t.co/zQkYFljCzo
Mastodon - @Emm@bbq.snoot.com
Spoutible - @Emm",,737,1320,70485,11,"This morning, I wrote to @actblue executives to convey to them the impact these layoffs have on several of my constituents. I asked them to freeze any additional layoffs and to consider cuts to executive compensation to more fairly mitigate the impact of these layoffs. https://t.co/PT7c5pfPqs",[]
1284,"#Resister, sick and tired of all this endless bullshit. ProBLM, Pro-Women, Pro-LGTBQ+, PRO-CHOICE NO DMs","Texas, USA",7430,6790,53498,59,"POTUS on a roll!
Jobless rate hits lowest ever!
Only 3.5% unemployed
#BidenBoom works for US. He cares about people
GOP has no plan for economy 
They don’t care 
All they care about is chaos &amp; POWER 
#LockThemUp
#ProudBlue #DemVoice1 #Fresh
https://t.co/aVzzgVXr0E https://t.co/YQusHmXi0e",['BidenBoom']
279,,,39,158,125451,1,"McDonald is undergoing a company-wide restructuring this week that may result in layoffs and for some employees salary reduction

Click on the __ to read more: https://t.co/EpWYYlGSNt

#McDonalds #layoffs2023 #ABPLive https://t.co/yGIzL8XYrN",[]
1285,We are #affiliated with or own companies in our #tweets apart from #soundcloud and other disputed tweets  - #cannabis #seeds and #weed products #advertising,uk,970,947,47609,0,"Visit https://t.co/0dQI6wWL2U for 420 groups || Elon Musk’s Twitter: Everything you need to know, from layoffs to verification - TechCrunch https://t.co/XkZ21b8zkw ... #weed #learning #cannabisgrower #weedgrows #sativa #indica #haze #kush","['weed', 'learning', 'cannabisgrower', 'weedgrows', 'sativa', 'indica', 'haze', 'kush']"
1286,100%FollowBack,,3210,1323,255716,0,"McDonald's layoffs 2023: Hundreds to be laid off as burger giant restructures company, source says
https://t.co/7J6v0kidtS",[]
101,"Philadelphia area news, traffic, weather, politics and sports from WPVI, including breaking news & AccuWeather forecast.",Philadelphia,564,917038,355876,1,"""There are more people that have been moved into new roles or promoted than have been laid off,"" the source said Friday.  https://t.co/o9dsibyBlx",[]
1287,"ABC11/WTVD is your source in North Carolina for breaking news, breaking weather, and traffic in Raleigh, Durham, and Fayetteville.","Raleigh Durham, NC",20332,295097,251517,0,"""There are more people that have been moved into new roles or promoted than have been laid off,"" the source said Friday.  https://t.co/7vggu3L4Qb",[]
1288,"Hello everyone. I am a fintech bot. __ 
I retweet #fintech hashtag without 'crypto' related stuff.
Follow me to stay in the loop. ____",,319,1321,263443,1,"McDonald’s Restructures, Reduces Pay and Closes Offices Amidst Widespread Layoffs  #fintech #finance 
https://t.co/8gmYWnBoEs","['fintech', 'finance']"
608,ABC30 Action News | Number One in Central California. Share with us! Use #ABC30Insider,"Fresno, CA",7495,194077,214014,1,"Hundreds to be laid off from McDonald's as the company restructures, a source familiar with the situation confirmed to ABC7 Friday. https://t.co/tUYKkjvjA9",[]
1289,"Software architect, cybersecurity engineer, poker player, father, and husband.

My opinions are my own, not my employer's.",Toledo - PR (Brasil),1298,58,943,0,"Microsoft layoffs a huge part of the team of Azure AD and what happened today? Azure Active Directory Global outage, congrats @Microsoft #irony",['irony']
202,,,9,5,2862,18,"McDonald's to lay off hundreds as burger giant restructures company, source says https://t.co/cr5CvG3Se1",[]
1290,"I blog, I review, I dance",Go Blue,4969,2037,105315,1,"He and co-host Shannon suggested that it was a business move and a response to the broader economy, pointing to impending layoffs at the McDonald’s corporate offices.
https://t.co/IUnIgJwrvY",[]
1291,"Moderate/Libertarian,$TSLA, Never owned a car. I'm more wrong than right. I'm a work in progress. Here to learn. No trolls.",United States,24,19,160,0,"@SpecialSitsNews Yup! Living in Silicon Valley and working in Tech, I can confirm this. I know people who worked less than 10 hours/week until the layoff started. Free money in 2020 led to over hiring and now the party is over. $META was the biggest hoarder of talent. More layoffs coming",[]
1292,Meli Alexander #CulinaryGenealogist & #TheDNAChef #FamilyRecipes @TheDNAChef _________ #TravelAddict __,"Los Angeles, CA",4733,3866,212572,18,"McDonald's to lay off hundreds as burger giant restructures company, source says https://t.co/cr5CvG3Se1",[]
1293,"Author, journalist, activist. Touring ""Chokepoint Capitalism"" - how to unrig creative labor markets and get artists paid https://t.co/98L7aGvVHn",Beautiful Downtown Burbank,2618,495417,449893,1,"Meanwhile, in #Australia, the proposed #NewsBargainingCode stampeded the tech giants into agreeing to enter into ""voluntary"" negotiations with the media companies, allowing #RupertMurdoch's @newscorp to claim the lion's share, and then conduct layoffs across its newsrooms.

40/","['Australia', 'NewsBargainingCode', 'RupertMurdoch']"
1294,"Local news, alerts, events and more. We’re your source for all things Malvern.","Malvern, PA",126,1075,17781,0,"It's parter of larger nationwide layoffs by the retail giant that will impact more than 2,000 workers. https://t.co/0YsJfOzPMC",[]
1295,"Local news, alerts, events and more. We’re your source for all things Doylestown, Buckingham, and New Britian.","Doylestown, PA",468,5701,27613,0,"It's parter of larger nationwide layoffs by the retail giant that will impact more than 2,000 workers. https://t.co/L0nnedqtKY",[]
1296,#harrythehat $ES EQUITIES $JUNK 20 YEARS CHARTS TECHNICIAN SPECILATION,Chicago,3203,1014,25251,4,Things are not looking good at McDonald's https://t.co/g7gBuMOWcG,[]
1297,i have no think,she/her,142,55,4509,4,"the friendship layoffs, freezes, &amp; budget cuts are here. no wonder this vocabulary developed in this capitalist paradise
https://t.co/S8G8p1Wkdn",[]
1298,CryptoMode (@cmodenews) & FintechMode (@fintechmode) Owner - Building big things behind the scenes.,Belgium,1826,6141,42681,0,"McDonald’s Restructures, Reduces Pay and Closes Offices Amidst Widespread Layoffs
https://t.co/CeZfaGAKAu",[]
1299,"We promote excellence in teaching, research, and service by safe-guarding academic freedom, and enhancing faculty rights through collective bargaining.","Storrs, Connecticut",1045,918,3198,26,"The way these layoffs are happening — quiet, without proper notice, treating lecturers with absolute indignity — makes it clear that the division wants to keep this quiet. The casual cruelty is astounding. We should not let it fly under the radar, as they are hoping it will.",[]
1300,Investments. Markets. Economy. Wealth. Macro. Trends.,,11,61,2443,0,"How do you like to be laid-off, in person or remote? From company prospective, remote layoffs have advantages. 
#layoff",['layoff']
1301,Focused on Amazon's digital #taxonomy or Amazonomy. #Alexa #AWS #ML #VOD #Kindle #Twitch #smarthome #advertising #healthcare #retail #security #IoT #music,"Boulder, Colorado",6746,7131,43501,1,More #layoffs coming to #Amazon? https://t.co/3bs959xhlU,"['layoffs', 'Amazon']"
1302,"Local news, alerts, events and more. We’re your source for all things Newtown.","Newtown, Pa.",239,4454,40784,0,"It's parter of larger nationwide layoffs by the retail giant that will impact more than 2,000 workers. https://t.co/fD9LGPjxyt",[]
1303,"low ,retired, love beautiful homes,nature,scenery,.. like wildlife shows.dr jack van impe show. Trump.","Pennsylvania, USA",1773,1096,19937,0,Meta middle manager making $550K fears layoffs: 'Was planning on $1M by 2026' https://t.co/u49CwtBb6c via @nypost,[]
1304,Fintech & Finance News And Analysis - https://t.co/OLvz91VhYO - Formerly @fintoism,Hasselt,3,15,260,1,"McDonald’s Restructures, Reduces Pay and Closes Offices Amidst Widespread Layoffs  #fintech #finance 
https://t.co/8gmYWnBoEs","['fintech', 'finance']"
1305,"Trader in stage 2, stage 3 investor in stage 4 #zeeputs #vix",,269,233,9960,547,"Not only layoffs, but also cutting pay for survivors.

Everything is fine ... __ __ __
Not a recession … __
Fed still raising rates ? https://t.co/Yd7ePEMy2k",[]
1306,Creating a more equitable workplace for the folks at ActBlue who uplift small-dollar donors & power grassroots movements. Proudly @CWG_Workers. #AB1U,,74,1180,123,11,"This morning, I wrote to @actblue executives to convey to them the impact these layoffs have on several of my constituents. I asked them to freeze any additional layoffs and to consider cuts to executive compensation to more fairly mitigate the impact of these layoffs. https://t.co/PT7c5pfPqs",[]
1307,"Father, husband, Captain/Guide, Patriot ____ Sick of this nonsense","Sitka, AK",608,641,99528,129,"Really interesting analysis at Crunchbase putting tech layoffs in perspective. Salesforce, Amazon, Meta, Microsoft, and Alphabet (SAMMA) have laid off 8% of the workers they hired during the pandemic boom. Between 2019 and 2022 Amazon increased headcount by 93%, Meta increased… https://t.co/6Nbu3GWkJf https://t.co/DVuw3wSZQK",[]
1308,head of index rebal @ mcdonalds | enemy of the low wage-low wage tech complex | frog pilled toad cel,boomer,769,102,4394,18,"To my mind, this would help explain why inflation really started gathering steam well before the unemployment rate fell to pre-Covid levels, and should also open up the possibility that inflation could fall significantly without seeing mass layoffs. https://t.co/9F1n35WyQK",[]
1293,"Author, journalist, activist. Touring ""Chokepoint Capitalism"" - how to unrig creative labor markets and get artists paid https://t.co/98L7aGvVHn",Beautiful Downtown Burbank,2618,495417,449893,6,"The tech giants are raking in hundreds of billions, firing hundreds of thousands of workers, and pissing away tens of billions on stock buybacks:

https://t.co/mPtO2MpbJc

23/",[]
1309,"Family Office ~ Macro. Loss free fund 2008+2020 Crises. Macroeconomics, Bubbles, Vol, Forensics & Tail Risk. Not political. #Veritas",,5756,5316,47235,1,"This chart from Apollo, via the great @biancoresearch . Bank lending is crashing, as deposit withdrawals &amp; bank failure start a new conservative underwriting stage. Couple this w/ job layoffs &amp; econ activity falls, &amp; u get the self-reinforcing environment that pushes recession. https://t.co/FAk9rmL8rQ",[]
1310,"Catch your cruise, life is simple","Lagos, Nigeria",238,42,167,0,"@layoffs_ Different coach, same team____",[]
1311,"__: UPWK, AngelList. __: Eightfold, GetSetup.",,98,113,8080,0,"@28delayslater He should be scared of Twitter competition - because he's actively destroying the community. He could have done deep layoffs without wrecking the vibe, but did not.",[]
1312,Gamer and co-host of BRAP. Popeyes Chicken FTW!,The DMV,1210,2972,77921,0,"@faulkie87 In the case of 343i. They weren't meeting financial targets, which led to layoffs within that group",[]
1313,"Disabled.

A journalist at heart and in practice.

Voted @NE_CANN Best News and Information Source. 

Views = own.",Massachusetts,893,1244,4211,1,"BREAKING ______; 

Another round of layoffs hit troubled MA operator Temescal Wellness last night.

""They kept saying everything is fine [that] every red flag was 'a step in the right direction' … but it's very obviously not and hasn't been for some time,"" one source tells me. https://t.co/00WS0Crf3T https://t.co/0yt4GTD28D",[]
1314,A Code for America Brigade focused on using technology to improve the lives of the people of Portland.,"Portland, Oregon",5003,2698,186697,4,"Seattle-area office market vacancy continues to rise amid layoffs, inflation https://t.co/nq2CV4lhpW",[]
1315,"Father of Navy sailors. WV Underground Coalminer.  WV, KY, TN  #coalminers #moonshine #blugrass #crypto #WVU",Somewhere in Appalachia,2304,1005,18910,0,@SecRaimondo @POTUS Here comes massive layoffs,[]
1312,Gamer and co-host of BRAP. Popeyes Chicken FTW!,The DMV,1210,2972,77921,0,"@faulkie87 Acquisitions in general can definitely lead to turnover, as the uncertainty in direction, leadership, and change in culture  can motivate employees to look elsewhere. Redundancies as a result of an M&amp;A also lead to job/layoffs.",[]
1316,PR & Brand Consultant,Southern California,1998,1311,76691,18,"McDonald's to lay off hundreds as burger giant restructures company, source says https://t.co/cr5CvG3Se1",[]
374,"New York's #1 news, Channel 7 Eyewitness News. WABC-TV. Comments & photos shared here or using #abc7NY could be used on any ABC platforms.",New York City,28898,772532,409843,0,"McDonald's to lay off hundreds as burger giant restructures company, source says https://t.co/oMF4YRMAbp https://t.co/mLRANDqjzU",[]
1317,,,2146,1342,76380,59,"POTUS on a roll!
Jobless rate hits lowest ever!
Only 3.5% unemployed
#BidenBoom works for US. He cares about people
GOP has no plan for economy 
They don’t care 
All they care about is chaos &amp; POWER 
#LockThemUp
#ProudBlue #DemVoice1 #Fresh
https://t.co/aVzzgVXr0E https://t.co/YQusHmXi0e",['BidenBoom']
526,"#1 source for breaking news, weather, and sports in the Bay Area. Share photos, vids and tips by tagging tweets #abc7now. You may see them here or on ABC7 News!",San Francisco Bay Area,23400,593202,460678,0,"""There are more people that have been moved into new roles or promoted than have been laid off,"" the source said Friday. https://t.co/ifxOFGTweL",[]
1318,"Entrepreneur, chess enthusiast,pilot, philosophical views. Appreciation of abstract art. German/Irish, fond of Asian food..Particularly Vietnamese.",Portland OR,630,505,190573,0,Facebook Layoffs Leave Business Customers Without Support https://t.co/jirroBoOd3 via @BreitbartNews,[]
1319,,,422,27,926,0,"@nistrah Hard to judge current leadership after all the turnover from getting rid of the trash then the layoffs.  I think that big frustration from me is the non communication new leadership as had.  Non existent, and same old terrible social media team.",[]
1320,"Believer, Constitutionalist, Descendant Richard Stockton Declaration __",,152,13,9418,0,"Walmart Inc will cut more than 2,000 jobs at five U.S. e-commerce warehouses, the company reported on Monday. The layoffs include more than 1,000 roles at a warehouse in Fort Worth, Texas, along with 600 jobs at a Pennsylvania fulfillment center, 400 in Florida and 200 in",[]
1321,"Asquithian Liberal, Wykehamist, Balliolian, Pan-European, Classicist, Lockean. Anglo-Catholic, Monarchist, Francophile, Germanophile and an Austrophile.","Cheyne Walk, Chelsea, London",9918,9028,351136,0,"Top Links 191 Barcelona 1902, black unemployment, global layoffs &amp; foreign military bases in Africa , by @adam_tooze https://t.co/XgFVRrxiDL",[]
1322,"Love Gaming and Anime https://t.co/GdoKS2r4Ek, https://t.co/EDoC9MTCgi…",United states,4967,3898,6648,0,"Amazon layoffs, and there current track record in gaming https://t.co/bdtA5j0q61 via @YouTube",[]
1323,,,311,117,76520,18,"McDonald's to lay off hundreds as burger giant restructures company, source says https://t.co/cr5CvG3Se1",[]
1324,"Writing about higher education, health, more for @rtdnews. President of @rnpa_union. Spent 11 years in the Sports section. Lover of 90s music.","Richmond, VA",1204,3886,18319,0,"@iRobinGreen That article was about the current budget situation, which really just involves the 23-24 fiscal year, and they said they would avoid layoffs at all costs.",[]
1325,If it grabs my attention I'll tweet about it !!!!!,"Riverside, CA",5409,5204,244038,18,"McDonald's to lay off hundreds as burger giant restructures company, source says https://t.co/cr5CvG3Se1",[]
1326,An accomplished financial and banking professional. #Dallas #Texas,,1402,60,15362,0,"When McDonald’s said it would temporarily close its U.S. offices as it conducts layoffs, it brought attention to a debate: What is the best way to let people go? https://t.co/WBGe4jvequ",[]
1327,Nothing I tweet or retweet is investment advice. Likes = bookmarks.,"New York, NY",576,31,377,58,"1/6

I would be careful buying a house in a tech-oriented city right now. The combined layoffs in Tech and Finance are jumping.

THREAD https://t.co/Lkg9tDEHxZ",[]
1328,#VentureMedia #Web3,Not Financial Advice,10,84720,25150,1,"This Week in #Bitcoin:

March’s job report shows that American companies added 236,000 jobs last month, just below expectations.

The Challenger Report released this week showed that Q1 of 2023 had the most announced layoffs since Q3 2020, and the 7th highest Q1 of the 21st… https://t.co/cRiS8ReriR",['Bitcoin']
1329,,,355,47,3038,0,Talking about top developers voluntarily leaving Xbox and this dumb fucking xbot is talking about layoffs #DFxbot https://t.co/0UHHiR9bvh,['DFxbot']
1330,"Vote BLUE! Even my dogs hate Trump. My horse, the cats and the cockatiel too.",,3718,1233,22173,59,"POTUS on a roll!
Jobless rate hits lowest ever!
Only 3.5% unemployed
#BidenBoom works for US. He cares about people
GOP has no plan for economy 
They don’t care 
All they care about is chaos &amp; POWER 
#LockThemUp
#ProudBlue #DemVoice1 #Fresh
https://t.co/aVzzgVXr0E https://t.co/YQusHmXi0e",['BidenBoom']
1331,"Cryptocurrency, Gold & Silver Investor.","Las Vegas, NV",11,122,5029,76,"MCDONALD’S CUTS PAY PACKAGES, CLOSES OFFICES ALONGSIDE LAYOFFS ACROSS CHAIN:  WSJ",[]
1332,Hell is evil __,Tampa,325,44,17106,18,"McDonald's to lay off hundreds as burger giant restructures company, source says https://t.co/cr5CvG3Se1",[]
1333,country,,9,31,15264,0,This is what is really happening in Biden's economy-March Jobs: Cuts Surged by 15 Percent – Large Scale Layoffs Likely to Continue,[]
227,"Your #1 breaking news and local news source in Southern California and the greater Los Angeles area. When you witness news, share it with #abc7eyewitness.",,495,1254011,271889,18,"McDonald's to lay off hundreds as burger giant restructures company, source says https://t.co/cr5CvG3Se1",[]
1334,,,118,18,283,0,"@McDonalds Your food is garbage, the menu is weak, and your company is woke. I look forward to the next store closings, more corporate layoffs, and future financial failures. Bad decisions have consequences.",[]
1335,,,21,17,287,0,"@StockMKTNewz “We’re focused on this set of opportunities to fire employees, and there’s a lot of layoffs left. We prioritize replacing people with AI and moving them to other companies.”",[]
1336,"Data-driven reporting on private markets, startups, founders, and investors. Send tips to: news@crunchbase.com","San Francisco, CA",3856,29314,10855,0,"While large tech companies have collectively laid off hundreds of thousands of workers in just over a year, those job cuts follow three years of unbridled hiring during the boom times. We dive deeper into the numbers.

https://t.co/yfkshTtdAR https://t.co/nwKjQVPyiA",[]
1337,"Integrative medical doctor in NYC, Host of the nationally syndicated Intelligent Medicine radio show & Intelligent Medicine podcasts","New York, NY",468,2526,8696,0,"With the economy under stress, and layoffs rampant, here’s an ideal job opportunity. Wonder if you can deduct grocery bills as a business expense? __ https://t.co/w7GRNj5UXp",[]
1338,"Options and Stock Trader. Tweets are my thoughts and ideas and for informational purposes only

Youtube: https://t.co/eetpgbI3ZI",,206,88543,57958,0,"$MCD New ATH's and layoffs..  Like to see it reconnect with the 8D now after that big run.

https://t.co/8Hi4xJ7kUr",[]
1339,"With more than 15 years of experience in the financial services industry, Serge Parakhnevich serves as an investment banker at Phoenix Financial Services.","Miami, FL",119,25,6220,0,"When McDonald’s said it would temporarily close its U.S. offices as it conducts layoffs, it brought attention to a debate: What is the best way to let people go? https://t.co/QIv3F0qMaE",[]
1340,"conservative, spiritual, over 65 down=to=earth-nondrinker, retired",cape-cod and sarasota fl.,105,233,470398,0,Facebook Layoffs Leave Business Customers Without Support https://t.co/3onPgIPIpe via @BreitbartNews,[]
1341,"A twin, married, liberal, #BidenHarris, ____#RoeRoeRoeYourVote, #BLM, living blue in a red state, #Resister, #DemVoice1",United States,24049,28244,155979,59,"POTUS on a roll!
Jobless rate hits lowest ever!
Only 3.5% unemployed
#BidenBoom works for US. He cares about people
GOP has no plan for economy 
They don’t care 
All they care about is chaos &amp; POWER 
#LockThemUp
#ProudBlue #DemVoice1 #Fresh
https://t.co/aVzzgVXr0E https://t.co/YQusHmXi0e",['BidenBoom']
1342,,,1,8,12332,0,"McDonald’s cuts pay packages, closes offices alongside layoffs across chain  Fox BusinessMcDonald's lays off hundreds, cuts pay for workers, closes field offices  New York Post Work From the Office, Get Laid Off at Home  Th...",[]
1343,Retired investigator. Police consultant. Fraud investigations manager. Former training conference director. Enjoying professional anonymity.,,165,102,6584,0,"@Benzinga I wonder if a large amount of the layoffs are positions related to Covid, that they no longer need.",[]
1344,Metro Detroit's award-winning alternative weekly. Founded 1980. Tips: __ 313-202-8011 or __ tips@metrotimes.com,Detroit,1018,90573,47136,1,"He and co-host Shannon suggested that it was a business move and a response to the broader economy, pointing to impending layoffs at the McDonald’s corporate offices.
https://t.co/IUnIgJwrvY",[]
1254,"Local news, alerts, events and more. We’re your source for all things Warminster.","Warminster, PA",271,1808,16845,1,A Levittown company is closing while a Warminster school district is bolstering security. https://t.co/fiI9yLdQfI,[]
1345,,,70,28,2053,0,@ChuckCallesto wonder what this clown thought about the twitter layoffs though….,[]
1346,"Former Sr Fellow, Campaign for America's Future, other places.

Prior to that, Silicon Valley. AFSCME Chief Steward long ago.

https://t.co/fmeg7LCUMA","Menlo Park, CA",4460,4026,142859,8,"""As waves of layoffs ripple through the labor markets""

Pretty placid, actually! https://t.co/1PRiNXkVW0 https://t.co/sGtR5Jg5lC",[]
1347,hi,,646,301,91596,0,"McDonald's layoffs 2023: Hundreds to be laid off as burger giant restructures company, source says
https://t.co/eDQ3Ec12Y8",[]
1348,,,24,6,909,0,Facebook Layoffs Leave Business Customers Without Support https://t.co/J1lCa7kk2s via @BreitbartNews,[]
1349,"Crypto Trader/Investor, Web 3 Advisor, AMA Speaker & NFA. Free Crypto Signals _________ 11:11 _____",Anywhere but the Matrix,0,4270,50,33,"Largest Layoffs of 2023, So far:

Amazon: 27,000 employees
Google: 12,000
Meta: 10,000
Microsoft: 10,000
Goldman Sachs: 3,200
Coinbase: 25%
Zoom: 15%
Glassdoor: 15% 
Twilio: 15%
Indeed: 15%
LendingClub: 14%
Vimeo: 11%
Docusign: 10%
Salesforce: 10%
Gemini: 10%

McDonald's shut… https://t.co/6QnBMCwMN9",[]
1350,"My name is Jack Henneman. I'm telling the history of the many people of the United States from the beginning, without presentism. #Heterodox",Austin/New Orleans,590,1704,10971,0,"It's fascinating to me that the @WSJ can write this story without mentioning @elonmusk cleaning house at Twitter. Anyhoo...

Should be a free link.

In the midst of layoffs, former workers in tech are venting about jobs with little to do https://t.co/ubtSwiJnVe",[]
1351,Just want to watch the parade.,,2733,3992,18034,0,@gatewaypundit @Motherclucker56 I'm sorry those beautiful horses are missing out because of a marketing directors stupidity. Worse are AB employees who may suffer layoffs because of Buds woke nonsense.,[]
1352,@MartyFouts@mastodon.online,,107,99,5181,0,@mckaywrigley If there are fewer it will be because of the economic downturn that has already caused massive layoffs and will have nothing to do with AI.,[]
1353,@lizzzlybear’s husband. Dog + cat dad. Founder + CEO // Acquired in 2022. Investor. Futurist. Using AI and tech to be superhuman and sharing my findings.,"Newport Beach, CA",5611,43231,28632,0,"More data says tech jobs will be affected by this.

According to https://t.co/lMvXBtLdve, 164,411 people in tech were laid off in 2022. 168,243 have already been laid off in 2023—and it’s only April.

You can access the tool here: https://t.co/sM8DilXZlk",[]
1354,Unofficial Twitter news feed for all things about Halo!,,12,629,13304,0,Halo creative lead Joseph Staten leaves Microsoft 3 months after heavy layoffs at 343 Industries https://t.co/fsjfKxg5gM,[]
1355,Canada's business and tech newsroom,"Toronto, Ontario",256,10311,5868,0,"Many Canadian companies continue to offer perks to retain employees, boost morale after layoffs and attract workers back to the office after the pandemic. 
https://t.co/X1XtEbYBVY",[]
1356,"State Representative for the 26th Middlesex District in Cambridge and Somerville. Attorney, activist, renter, proud progressive Democrat and DSA member.","Cambridge, Massachusetts",1990,12081,18738,11,"This morning, I wrote to @actblue executives to convey to them the impact these layoffs have on several of my constituents. I asked them to freeze any additional layoffs and to consider cuts to executive compensation to more fairly mitigate the impact of these layoffs. https://t.co/PT7c5pfPqs",[]
1357,Sailed the seven seas and had fantastic adventures! U.S. Navy (Submarine) Veteran! Supply Chain & Logistics Expert!,,112,36,10859,0,@POTUS Manufacturing is slowing down Joe because of YOUR economy! Layoffs are coming!,[]
1358,cricket & football.,,1221,1004,5733,0,these muller layoffs aint doing it for me,[]
1359,__ Breaking sports news __ Using stats to make gambling easier __ NCAAF 2022: (87-52) (link__) _____ Team of analysts covering ALL sports __ DM 4 VIP __,,183,353,1217,0,Developing: Stephen A. Smith’s @espn contract is in shambles!! Smith to be cut from the program pending major analyst layoffs. The rumor is they are going to make cap space to bid on the @NBA. Coverage to come ____,[]
1360,#Travel #News #CityBreak #TravelGuide #Trips #Review #TravelVideo #Vacation #Deals #Photography #Hotel #Resort #TravelDeals #BestTravel #Tourism #CityGuide,,897,1003,6674,0,"Welcome to the era of remote layoffs, where bosses would rather fire you from your living room than in-person https://t.co/gEQrigp5mc #Photo #Photography #TravelDestination #Travel #Vacation #TravelTips","['Photo', 'Photography', 'TravelDestination', 'Travel', 'Vacation', 'TravelTips']"
1361,"I'm a world traveler and world history enthusiast. Sailed the Caribbean on tall ships, the windjammer. Served in Korea 1954,US Marine sergeant.",USA,4474,3053,44174,59,"POTUS on a roll!
Jobless rate hits lowest ever!
Only 3.5% unemployed
#BidenBoom works for US. He cares about people
GOP has no plan for economy 
They don’t care 
All they care about is chaos &amp; POWER 
#LockThemUp
#ProudBlue #DemVoice1 #Fresh
https://t.co/aVzzgVXr0E https://t.co/YQusHmXi0e",['BidenBoom']
1362,"mostly retweets , posts are not advice !",,1881,135,14018,9,"Google $GOOGL CEO Sundar Pichai was asked by the WSJ if he's thinking about a second round of layoffs

He definitely didn't answer the question __ https://t.co/aPSeMxCWiy",[]
1363,Literature PhD candidate studying romanticism | @sw_columbia steward | johannah.kingslutzky@gmail | @jjjjjjjjohannah@mas.to | all opinions belong to Butter Buds,"New York, NY",866,1346,21119,26,"The way these layoffs are happening — quiet, without proper notice, treating lecturers with absolute indignity — makes it clear that the division wants to keep this quiet. The casual cruelty is astounding. We should not let it fly under the radar, as they are hoping it will.",[]
1364,"Catholic
Husband
Father
Golfer",Ontario,217,78,2344,0,"StockMKTNewz: Google $GOOGL CEO Sundar Pichai was asked by the WSJ if he's thinking about a second round of layoffs

He definitely didn't answer the question __ https://t.co/urt9Juxo3f",[]
1365,"Teacher, Paralegal, Coach, FBR, Always a Student, now on https://t.co/ZnlpgQob60, #s Team Pelosi, FreshResists, OneV1",,39586,40729,150868,59,"POTUS on a roll!
Jobless rate hits lowest ever!
Only 3.5% unemployed
#BidenBoom works for US. He cares about people
GOP has no plan for economy 
They don’t care 
All they care about is chaos &amp; POWER 
#LockThemUp
#ProudBlue #DemVoice1 #Fresh
https://t.co/aVzzgVXr0E https://t.co/YQusHmXi0e",['BidenBoom']
1366,"Sailor, traveler, mentor, writer, entrepreneur, AMERICAN by choice. Safety is overrated, Freedom, Challenge, USA and Compassion first. Tesla models X and 3","Florida, USA",796,376,3145,1,"WSJ: “These Tech Workers Say They Were Hired to Do Nothing. Amid layoffs, former workers in tech are venting about jobs with little to do; ‘hoarding us like Pokémon cards’”

Once again @elonmusk was ahead of the curve.",[]
1367,,"Summerhill, Atlanta",3416,4858,248759,18,"To my mind, this would help explain why inflation really started gathering steam well before the unemployment rate fell to pre-Covid levels, and should also open up the possibility that inflation could fall significantly without seeing mass layoffs. https://t.co/9F1n35WyQK",[]
1368,hello.,DFW,1243,1433,98887,0,@ByronCBailey Learning to slow down and process before jumping into things. I told husbae that when layoffs hit him as well. Take the time you need to process.,[]
